subject_code,year,session,paper_number,variant,question_number,label,point_number,description,marks,type
9709,2024,November,1,2,0,NULL,1,M1,1,*
9709,2024,November,1,2,2,NULL,1,A1,1,A1 OE
9709,2024,November,1,2,0,NULL,1,M1,1,* OE
9709,2024,November,1,2,2,NULL,1,A1,1,Condone inclusion of
9709,2024,November,1,2,2,NULL,1,M1,1,* Equate the original equations of the curve and the line and
9709,2024,November,1,2,2,NULL,1,A1,1,
9709,2024,November,1,2,18,NULL,1,B1,1,SOI
9709,2024,November,1,2,18,NULL,1,M1,1,Use of m1m2 = 1
9709,2024,November,1,2,18,NULL,1,A1,1,OE
9709,2024,November,1,2,6,NULL,1,B1,1,B1 B1 for each unsimplified {}.
9709,2024,November,1,2,6,NULL,1,M1,1,Use of
9709,2024,November,1,2,3,NULL,1,A1,1,Only condone c = 3 as their final answer if all coefficients have
9709,2024,November,1,2,128,NULL,1,M1,1,*
9709,2024,November,1,2,0,NULL,1,A1,1,WWW
9709,2024,November,3,2,3,NULL,1,M1,1,
9709,2024,November,3,2,2,NULL,1,B1,1,
9709,2024,November,3,2,24,NULL,1,A1,1,A1 A1 for each term correct.
9709,2024,November,3,2,2,a,1,B1,1,Alt: use tan2xand cosx . And only one root in
9709,2024,November,3,2,2,a,1,B1,1,"Need to mark intersection with a dot, a cross, or"
9709,2024,November,3,2,2,NULL,1,B1,1,Should see tan2
9709,2024,November,3,2,3,NULL,1,*M1,1,Condone +8 in place of -8 and/or 2i
9709,2024,November,3,2,3,NULL,1,A1,1,OE
9709,2024,November,3,2,4,NULL,1,A1,1,Accept 3-term equivalents e.g.
9709,2024,November,3,2,6,NULL,1,A1,1,Allow if values of x and y stated separately but
9709,2024,November,3,2,4,NULL,1,*M1,1,E.g. obtain
9709,2024,November,3,2,24,NULL,1,A1,1,"CWO. If no working shown, 0/3."
9709,2024,November,3,2,7,NULL,1,M1,1,SOI
9709,2024,November,3,2,7,NULL,1,A1,1,Do not accept degrees.
9709,2024,November,3,2,5,b,1,B1,1,Correct non-contradictory statement.
9709,2024,November,3,2,7,NULL,1,B1,1,FT FT their exact (a). Accept 2π− their exact (a).
9709,2024,November,3,2,6,NULL,1,*M1,1,Condone sign slips but must be using the given
9709,2024,November,3,2,6,NULL,1,A1,1,(0.30109…)
9709,2024,November,3,2,6,NULL,1,A1,1,(7.99895…)
9709,2024,November,3,2,6,NULL,1,A1,1,
9709,2024,November,3,2,6,NULL,1,A1,1,Allow A0A1 if both values ‘correct’ but not
9709,2024,November,3,2,7,a,1,M1,1,e.g.
9709,2024,November,3,2,1,NULL,1,A1,1,E.g.
9709,2024,November,3,2,0,NULL,1,A1,1,Obtain given answer from correct working but
9709,2024,November,3,2,7,b,1,M1,1,(
9709,2024,November,3,2,3,NULL,1,M0,1,if they get a value for 2 but never halve it.
9709,2024,November,3,2,3,NULL,1,A1,1,
9709,2024,November,3,2,3,NULL,1,A1,1,"Exact, ignore any answers outside interval"
9709,2024,November,3,2,8,a,1,M1,1,Obtain
9709,2024,November,3,2,2,NULL,1,A1,1,
9709,2024,November,3,2,2,NULL,1,B1,1,Condone if  d
9709,2024,November,3,2,2,NULL,1,B1,1,Accept y = 0.707…
9709,2024,November,3,2,8,NULL,1,B1,1,"Any equivalent form, e.g."
9709,2024,November,3,2,2,NULL,1,M1,1,Need a fully substituted equation for the normal
9709,2024,November,3,2,2,NULL,1,A1,1,"E.g., y = 5.66x – 4.95."
9709,2024,November,3,2,9,a,1,M1,1,E.g.
9709,2024,November,3,2,4,NULL,1,A1,1,Accept coordinates.
9709,2024,November,3,2,9,b,1,*M1,1,E.g. 2i + j – 3k + λ (5i + 3j – 5k)
9709,2024,November,3,2,9,b,1,A1,1,ft Seen or implied.
9709,2024,November,3,2,4,NULL,1,A1,1,The values will depend on the directions of their
9709,2024,November,3,2,4,NULL,1,A1,1,OE
9709,2024,November,3,2,5,NULL,1,B1,1,FT Or
9709,2024,November,3,2,11,NULL,1,M1,1,
9709,2024,November,3,2,4,NULL,1,M1,1,Must be correct fraction.
9709,2024,November,3,2,4,NULL,1,A2,1,OE
9709,2024,November,3,2,9,c,1,B1,1,FT Or  AB and
9709,2024,November,3,2,9,c,1,M1,1,"Allow if one is going in the negative direction,"
9709,2024,November,3,2,9,c,1,M1,1,Independent of the first M1.
9709,2024,November,3,2,8,NULL,1,A1,1,77.347…
9709,2024,November,3,2,10,a,1,B1,1,Need a complete correct statement seen or
9709,2024,November,3,2,4,NULL,1,B1,1,Need a complete correct statement seen or
9709,2024,November,3,2,4,NULL,1,B1,1,Allow if
9709,2024,November,3,2,10,b,1,M1,1,Allow M1 if divide by
9709,2024,November,3,2,250,NULL,1,A1,1,Do not need to state which is quotient and which
9709,2024,November,3,2,250,NULL,1,M1,1,A1A0 for both expressions correct.
9709,2024,November,3,2,250,NULL,1,A1,1,Note: 12 500 following division by r – 50 is
9709,2024,November,3,2,50,NULL,1,B1,1,FT
9709,2024,November,3,2,2,NULL,1,M1,1,From their Ar + B +
9709,2024,November,3,2,2,NULL,1,A1,1,"FT FT their (b), provided of the correct form."
9709,2024,November,3,2,2,NULL,1,M1,1,
9709,2024,November,3,2,2,NULL,1,A1,1,OE
9709,2024,November,3,2,10,d,1,B1,1,May be more accurate (70.4605…).
9709,2024,November,3,2,11,a,1,M1,1,Or correct product rule.
9709,2024,November,3,2,2,NULL,1,*M1,1,Can be implied by numerator equated to zero for
9709,2024,November,3,2,4,NULL,1,A1,1,No errors seen.
9709,2024,November,3,2,11,a,1,M1,1,As far as
9709,2024,November,3,2,1,NULL,1,*M1,1,Note: the question requires f’(x) so if they have
9709,2024,November,3,2,1,NULL,1,A1,1,From correct work.
9709,2024,November,3,2,11,b,1,B1,1,
9709,2024,November,3,2,2,NULL,1,B1,1,Correct expression in u.
9709,2024,November,3,2,2,NULL,1,B1,1,FT Complete reduction to partial fractions.
9709,2024,November,3,2,2,NULL,1,M1,1,Available if they have incorrect form.
9709,2024,November,3,2,2,NULL,1,*M1,1,M0 if they have additional terms that do not
9709,2024,November,3,2,2,NULL,1,A1,1,FT FT values of their partial fraction coefficients.
9709,2024,November,3,2,4,NULL,1,A1,1,Accept ln 20.25.
9709,2024,November,5,2,40,NULL,1,B1,1,"0.3, 3"
9709,2024,November,5,2,50,NULL,1,B1,1,"0.24, 6"
9709,2024,November,5,2,120,NULL,1,B1,1,
9709,2024,November,5,2,1,d,1,M1,1,One term of form 8Cx ( ) (
9709,2024,November,5,2,0,NULL,1,A1,1,"Correct unsimplified expression, no terms omitted leading"
9709,2024,November,5,2,0,NULL,1,B1,1,0.8945 ⩽ p ⩽ 0.895.
9709,2024,November,5,2,0,NULL,1,M1,1,One term of form 8Cx ( ) (
9709,2024,November,5,2,0,NULL,1,A1,1,Correct unsimplified expression. Condone omission of final
9709,2024,November,5,2,181440,NULL,1,B1,1,Exact value must be seen.
9709,2024,November,5,2,2,b,1,B1,1,"Correct outcome/value for 1 identified scenario, accept"
9709,2024,November,5,2,2,b,1,M1,1,"Add values of 3 correct scenarios, no incorrect/repeated"
9709,2024,November,5,2,2,b,1,A1,1,"If M1 not awarded, SC B1 for 105840 WWW."
9709,2024,November,5,2,3,NULL,1,B1,1,"Correct outcome/value for 1 identified scenario, accept"
9709,2024,November,5,2,3,NULL,1,M1,1,"their 2(a), or correct, subtract values of 5 correct scenarios,"
9709,2024,November,5,2,3,NULL,1,A1,1,"If M1 not awarded, SC B1 for 105840 WWW."
9709,2024,November,5,2,12,NULL,1,B1,1,Table with correct x values and at least 2 correct
9709,2024,November,5,2,12,NULL,1,B1,1,Four more probabilities correctly linked to the correct x
9709,2024,November,5,2,12,NULL,1,B1,1,"7 correct probabilities linked with correct outcomes, may"
9709,2024,November,5,2,12,NULL,1,M1,1,Accept unsimplified expression. May be calculated in
9709,2024,November,5,2,35,NULL,1,M1,1,Appropriate variance formula using their (E(X))2 value.
9709,2024,November,5,2,3,NULL,1,A1,1,CAO
9709,2024,November,5,2,4,a,1,M1,1,"Use of ± standardisation formula with 18.2, 19.8 and 2.4"
9709,2024,November,5,2,2,NULL,1,M1,1,Calculating the appropriate probability areas (leading to
9709,2024,November,5,2,2,NULL,1,A1,1,"AWRT 0.252 SOI, accept 0.2525."
9709,2024,November,5,2,2,NULL,1,B1,1,FT Strict FT their at least 4 figure probability × 450.
9709,2024,November,5,2,4,b,1,B1,1,0.643 ⩽ z ⩽ 0.6435 or −0.6435 ⩽ z ⩽ −0.643 seen.
9709,2024,November,5,2,4,b,1,M1,1,"± standardisation formula with 25.5, 23.4, σ equating to a z-"
9709,2024,November,5,2,2,NULL,1,A1,1,3.26 ⩽ σ ⩽ 3.27.
9709,2024,November,5,2,5,a,1,M1,1,
9709,2024,November,5,2,5,a,1,A1,1,
9709,2024,November,5,2,5,b,1,M1,1,One product using 2 or 3 combinations with upper numbers
9709,2024,November,5,2,5,b,1,B1,1,"2 identified outcomes evaluated accurately, accept"
9709,2024,November,5,2,5,b,1,M1,1,"Add values of 5 correct scenarios, no incorrect/repeated"
9709,2024,November,5,2,5,b,1,A1,1,"If either or both Ms not awarded,"
9709,2024,November,5,2,6,a,1,B1,1,"Correct stem, ignore extra values (not in reverse, not split)."
9709,2024,November,5,2,6,a,1,B1,1,"Correct Falcons labelled on left, leaves in order from right"
9709,2024,November,5,2,6,a,1,B1,1,"Correct Kites labelled on same diagram, leaves in order and"
9709,2024,November,5,2,6,a,1,B1,1,"Correct key, for their diagram, need both teams names and"
9709,2024,November,5,2,6,a,1,B1,1,if both stems correct.
9709,2024,November,5,2,6,a,1,B1,1,if Falcons correct to the left of the stem.
9709,2024,November,5,2,6,a,1,B1,1,if both keys correct including ‘mins’ and team name.
9709,2024,November,5,2,6,b,1,B1,1,"Accept Q2, must be identified."
9709,2024,November,5,2,6,b,1,M1,1,58 ⩽ UQ ⩽ 64 – 42 ⩽ LQ ⩽ 46.
9709,2024,November,5,2,6,b,1,A1,1,WWW
9709,2024,November,5,2,2,NULL,1,B1,1,
9709,2024,November,5,2,30,NULL,1,M1,1,Accept unsimplified variance formula.
9709,2024,November,5,2,30,NULL,1,A1,1,AWRT.
9709,2024,November,5,2,3125,NULL,1,B1,1,
9709,2024,November,5,2,2,NULL,1,M1,1,(
9709,2024,November,5,2,78125,NULL,1,A1,1,If M0 awarded SC B1 0.3320064 or 25938
9709,2024,November,5,2,6,NULL,1,M1,1,(
9709,2024,November,5,2,5,NULL,1,M1,1,
9709,2024,November,5,2,7,c,1,M1,1,2 correct unsimplified outcomes.
9709,2024,November,5,2,7,c,1,M1,1,Add values for 4 identified correct scenarios.
9709,2024,November,5,2,3125,NULL,1,A1,1,"If either or both M marks not awarded, SC B1 for 0.663,"
9709,2024,November,5,2,2072,NULL,1,M1,1,At least 2 correct unsimplified terms.
9709,2024,November,5,2,2072,NULL,1,M1,1,Add values for 4 terms of the form 5Ca(0.4)a(0.6)5-a
9709,2024,November,5,2,3125,NULL,1,A1,1,"If either or both M marks not awarded, SC B1 for 0.663"
9709,2024,November,5,2,7,d,1,B1,1,"30 and 18 seen, allow unsimplified. May be seen in"
9709,2024,November,5,2,18,NULL,1,M1,1,Substituting their µ and positive σ into one ±standardising
9709,2024,November,5,2,18,NULL,1,M1,1,Using continuity corrections 27.5 or 28.5 and 34.5 or 35.5
9709,2024,November,5,2,1,NULL,1,M1,1,"Appropriate area Φ, from final process. Must be a"
9709,2024,November,5,2,1,NULL,1,A1,1,AWRT.
9709,2024,November,1,3,25,NULL,1,M1,1,Or forming any valid equations which can be used to find d or
9709,2024,November,1,3,2,NULL,1,A1,1,
9709,2024,November,1,3,2,NULL,1,M1,1,Making tan2x  the subject. tan2
9709,2024,November,1,3,6,NULL,1,A1,1,May come from non-exact working.
9709,2024,November,1,3,4,NULL,1,M1,1,"Allow for either term, allow sign error and combination"
9709,2024,November,1,3,3,NULL,1,A1,1,Allow in the full expansion.
9709,2024,November,1,3,4,NULL,1,A1,1,Allow in the full expansion.
9709,2024,November,1,3,15,NULL,1,M1,1,Must select two appropriate terms only.
9709,2024,November,1,3,2,NULL,1,A1,1,A0 if
9709,2024,November,1,3,1,NULL,1,M1,1,Or equivalent method.
9709,2024,November,1,3,2,NULL,1,M1,1,Finding
9709,2024,November,1,3,2,NULL,1,A1,1,A1 A1 for any two correct values.
9709,2024,November,1,3,2,NULL,1,A1,1,for all correct and no others within the range.
9709,2024,November,1,3,5,a,1,B1,1,"B1 B1 for reflection B1 mention of y-axis, OE."
9709,2024,November,1,3,0,NULL,1,B1,1,* B1 for ‘translation’ and a correct vector/description.
9709,2024,November,1,3,0,NULL,1,B2,1,",1,0 B2 all correct OE."
9709,2024,November,1,3,0,NULL,1,B1,1,any 2 parts correct.
9709,2024,November,1,3,0,NULL,1,B1,1,* B1 for ‘translation’ and correct vector/description.
9709,2024,November,1,3,0,NULL,1,B1,1,"B1 B1 for ‘reflection’, B1 for ‘in y-axis’."
9709,2024,November,1,3,1,NULL,1,B1,1,First B1 for
9709,2024,November,1,3,2,NULL,1,B1,1,Second B1 for
9709,2024,November,1,3,1,NULL,1,M1,1,"* OE, i.e. substituting p and q expressions into ratio 17."
9709,2024,November,1,3,2,NULL,1,A1,1,Or
9709,2024,November,1,3,3,NULL,1,A1,1,Allow 6.67 or better.
9709,2024,November,1,3,3,NULL,1,A0,1,if there is only one or more than two
9709,2024,November,1,3,20,NULL,1,M1,1,Or combination of large semi-circle and small sector:
9709,2024,November,1,3,20,NULL,1,M1,1,* Length of radius of small circles is acceptable for M1.
9709,2024,November,1,3,2,NULL,1,M1,1,
9709,2024,November,1,3,2,NULL,1,A1,1,Expect 1550.09  but accept AWRT to 3sf.
9709,2024,November,1,3,10,NULL,1,B1,1,May be seen as 20sin
9709,2024,November,1,3,3,NULL,1,M1,1,* OE
9709,2024,November,1,3,3,NULL,1,A1,1,Must be a single exact term.
9709,2024,November,1,3,2,NULL,1,B1,1,B1
9709,2024,November,1,3,2,NULL,1,B1,1,FT FT on their a.
9709,2024,November,1,3,3,NULL,1,M1,1,Using their completed square form.
9709,2024,November,1,3,3,NULL,1,A1,1,
9709,2024,November,1,3,29,NULL,1,M1,1,"Or solving f(x) = 29 [using their completed square form, OE]."
9709,2024,November,1,3,1,NULL,1,M1,1,Or solving f(x) = their 5.
9709,2024,November,1,3,3,NULL,1,A1,1,"If using f(x) method, x = 1 must be discarded."
9709,2024,November,1,3,29,NULL,1,M1,1,Or (
9709,2024,November,1,3,3,NULL,1,A1,1,WWW
9709,2024,November,1,3,0,NULL,1,M1,1,Reducing to 3-term cubic or quadratic if x cancelled.
9709,2024,November,1,3,0,NULL,1,A1,1,SC B1 for
9709,2024,November,1,3,9,b,1,M1,1,Expect integration of
9709,2024,November,1,3,3,NULL,1,A1,1,OE
9709,2024,November,1,3,3,NULL,1,A1,1,Accept if this comes from use of limits
9709,2024,November,1,3,4,NULL,1,M1,1,*
9709,2024,November,1,3,2,NULL,1,A1,1,WWW
9709,2024,November,1,3,5,NULL,1,M1,1,*
9709,2024,November,1,3,2,NULL,1,M1,1,"May see centre as (2y + 8, y) OE."
9709,2024,November,1,3,100,NULL,1,M1,1,"Sub in (4, 3) or (8, −5)."
9709,2024,November,1,3,2,NULL,1,A1,1,Or (
9709,2024,November,1,3,100,NULL,1,A1,1,
9709,2024,November,1,3,100,NULL,1,M1,1,E.g.
9709,2024,November,1,3,4,NULL,1,M1,1,Substitute their a or b into their second circle equation.
9709,2024,November,1,3,15,NULL,1,M1,1,"Expect 80.  Must be clear this is CM, not AB."
9709,2024,November,1,3,2,NULL,1,B1,1,
9709,2024,November,1,3,4,NULL,1,B1,1,
9709,2024,November,1,3,64,NULL,1,M1,1,OE
9709,2024,November,1,3,4,NULL,1,A1,1,If
9709,2024,November,1,3,4,NULL,1,A1,1,
9709,2024,November,1,3,2,NULL,1,B1,1,FT WWW
9709,2024,November,1,3,2,NULL,1,M1,1,* OE
9709,2024,November,1,3,2,NULL,1,A1,1,"OE, e.g."
9709,2024,November,1,3,4,NULL,1,M0,1,if constants in both equations are the same.
9709,2024,November,3,3,1,a,1,B1,1,
9709,2024,November,3,3,0,NULL,1,B1,1,
9709,2024,November,3,3,1,b,1,B1,1,
9709,2024,November,3,3,2,NULL,1,*B1,1,Could work with
9709,2024,November,3,3,2,NULL,1,B2,1,
9709,2024,November,3,3,2,NULL,1,*B1,1,Must have introduced
9709,2024,November,3,3,2,b,1,M1,1,"The question specifies initial value 1.2, so must"
9709,2024,November,3,3,2,b,1,A1,1,Can gain this mark even if less than 4 dp shown in
9709,2024,November,3,3,2,b,1,A1,1,
9709,2024,November,3,3,20,NULL,1,B0,1,until associated with a and /or k
9709,2024,November,3,3,20,NULL,1,B1,1,Can be implied by both a and k correct.
9709,2024,November,3,3,20,NULL,1,B1,1,OE. Can be embedded in
9709,2024,November,3,3,20,NULL,1,B1,1,"Must be 2 sf, can be embedded in"
9709,2024,November,3,3,3,b,1,M1,1,E.g. 2 =
9709,2024,November,3,3,3,b,1,A1,1,Allow 13.75 [hrs] (13 hrs 45 min) to 14 [hrs].
9709,2024,November,3,3,4,NULL,1,*M1,1,E.g.
9709,2024,November,3,3,1,NULL,1,M1,1,
9709,2024,November,3,3,9,NULL,1,A1,1,Or equivalent expression free of products of
9709,2024,November,3,3,21,NULL,1,A1,1,
9709,2024,November,3,3,4,NULL,1,*M1,1,E.g. 5z – 15i = 2z + 6i − 27i2 – 9iz.
9709,2024,November,3,3,9,NULL,1,A1,1,OE
9709,2024,November,3,3,3,NULL,1,M0,1,A0.
9709,2024,November,3,3,3,NULL,1,M0,1,A0 SC B1.
9709,2024,November,3,3,3,NULL,1,M1,1,A1.
9709,2024,November,3,3,3,NULL,1,A1,1,
9709,2024,November,3,3,2,NULL,1,B1,1,Starting on left.
9709,2024,November,3,3,2,NULL,1,B1,1,"OE, e.g."
9709,2024,November,3,3,1,NULL,1,B1,1,AG
9709,2024,November,3,3,2,NULL,1,B1,1,If
9709,2024,November,3,3,2,NULL,1,B0,1,.
9709,2024,November,3,3,1,NULL,1,B1,1,Starting on right.
9709,2024,November,3,3,2,NULL,1,B1,1,
9709,2024,November,3,3,4,NULL,1,B1,1,
9709,2024,November,3,3,0,NULL,1,M1,1,Alternative: form a quadratic in
9709,2024,November,3,3,1,NULL,1,A1,1,May be more accurate.
9709,2024,November,3,3,3,NULL,1,B1,1,"Accept x = 2, y = 1, z = –3."
9709,2024,November,3,3,6,b,1,M1,1,
9709,2024,November,3,3,8,NULL,1,M1,1,
9709,2024,November,3,3,8,NULL,1,A1,1,
9709,2024,November,3,3,6,b,1,B1,1,Could use other points.
9709,2024,November,3,3,5,NULL,1,M1,1,
9709,2024,November,3,3,82,NULL,1,B1,1,May be seen by stating or implying that
9709,2024,November,3,3,150,NULL,1,M1,1,Correct method for the exact area of the triangle.
9709,2024,November,3,3,86,NULL,1,A1,1,Or simplified exact equivalent.
9709,2024,November,3,3,86,NULL,1,B1,1,
9709,2024,November,3,3,2,NULL,1,M1,1,Correct method for the exact area of the triangle.
9709,2024,November,3,3,7,a,1,B1,1,Allow 3.2 cos 2t.
9709,2024,November,3,3,2,NULL,1,B1,1,Any equivalent form.
9709,2024,November,3,3,2,NULL,1,M1,1,"M1A1, so 3/5 possible."
9709,2024,November,3,3,2,NULL,1,*M1,1,
9709,2024,November,3,3,2,NULL,1,A1,1,AG
9709,2024,November,3,3,6,NULL,1,B2,1,
9709,2024,November,3,3,6,NULL,1,B1,1,
9709,2024,November,3,3,6,NULL,1,M1,1,
9709,2024,November,3,3,2,NULL,1,A1,1,
9709,2024,November,3,3,2,NULL,1,M1,1,E.g. (
9709,2024,November,3,3,0,NULL,1,A1,1,Or k(
9709,2024,November,3,3,3,NULL,1,M1,1,
9709,2024,November,3,3,4,NULL,1,A1,1,ft OE. May be unsimplified.
9709,2024,November,3,3,9,NULL,1,A1,1,ft OE. May be unsimplified.
9709,2024,November,3,3,27,NULL,1,A1,1,Or simplified equivalent. Final answer.
9709,2024,November,3,3,9,NULL,1,A1,1,OE. May be unsimplified.
9709,2024,November,3,3,2,NULL,1,B1,1,Or
9709,2024,November,3,3,9,a,1,M1,1,k is a constant.
9709,2024,November,3,3,4,NULL,1,A1,1,"If quotient stated separately, mark at this stage."
9709,2024,November,3,3,4,NULL,1,A1,1,"If remainder stated separately, mark at this stage."
9709,2024,November,3,3,4,NULL,1,M1,1,(
9709,2024,November,3,3,4,NULL,1,A1,1,
9709,2024,November,3,3,4,NULL,1,A1,1,"Need not state which is quotient and remainder,"
9709,2024,November,3,3,3,NULL,1,B1,1,FT Follow their quotient of form Ax2 + B.
9709,2024,November,3,3,2,NULL,1,M1,1,
9709,2024,November,3,3,2,NULL,1,A1,1,"FT Follow their constant remainder,"
9709,2024,November,3,3,2,NULL,1,M1,1,"Terms need not be evaluated, e.g."
9709,2024,November,3,3,3,NULL,1,A1,1,AG
9709,2024,November,3,3,600,NULL,1,B1,1,May be seen as d
9709,2024,November,3,3,40000,NULL,1,M1,1,
9709,2024,November,3,3,600,NULL,1,B1,1,followed by
9709,2024,November,3,3,10,b,1,M1,1,E.g.
9709,2024,November,3,3,200,NULL,1,A1,1,OE
9709,2024,November,3,3,3,NULL,1,M1,1,Or equivalent use of limits 50 and 80.
9709,2024,November,3,3,3,NULL,1,A1,1,"OE, e.g. 1"
9709,2024,November,3,3,150,NULL,1,A1,1,
9709,2024,November,3,3,11,a,1,M1,1,
9709,2024,November,3,3,2,NULL,1,A1,1,OE
9709,2024,November,3,3,2,NULL,1,*M1,1,Accept in cos .x
9709,2024,November,3,3,3,NULL,1,A1,1,"Allow more accurate, e.g. 4.929… even though"
9709,2024,November,3,3,11,b,1,B1,1,OE
9709,2024,November,3,3,11,b,1,M1,1,
9709,2024,November,3,3,2,NULL,1,A1,1,OE. Ignore limits if
9709,2024,November,3,3,3,NULL,1,M1,1,Constant of integration not required
9709,2024,November,3,3,2,NULL,1,M1,1,"1 and 3 for u, or 0 and π  for x."
9709,2024,November,3,3,3,NULL,1,A1,1,"OE. Allow, e.g.,"
9709,2024,November,5,3,2,NULL,1,M1,1,
9709,2024,November,5,3,0,NULL,1,A1,1,
9709,2024,November,5,3,1,b,1,B1,1,"37.5 or 37½ and 26.25, 26¼ seen, allow"
9709,2024,November,5,3,2,NULL,1,M1,1,Substituting their mean and their positive
9709,2024,November,5,3,2,NULL,1,M1,1,Use continuity corrections 44.5 or 45.5 in
9709,2024,November,5,3,8,NULL,1,M1,1,"Appropriate area Φ, from final process,"
9709,2024,November,5,3,8,NULL,1,M1,1,.
9709,2024,November,5,3,8,NULL,1,A1,1,0.0592 ⩽ p ⩽ 0.0593.
9709,2024,November,5,3,6,NULL,1,B1,1,Table with correct x values and at least one
9709,2024,November,5,3,6,NULL,1,B1,1,4 correct probabilities linked with the
9709,2024,November,5,3,6,NULL,1,B1,1,5 correct probabilities linked with correct x-
9709,2024,November,5,3,36,NULL,1,B1,1,FT FT their table with 4 or 5 probabilities (0 <
9709,2024,November,5,3,3,a,1,M1,1,"Using ± standardisation formula with 170,"
9709,2024,November,5,3,2,NULL,1,M1,1,"Appropriate area Φ, from final process,"
9709,2024,November,5,3,2,NULL,1,A1,1,0.894 or 0.89435 ⩽ p ⩽ 0.8944.
9709,2024,November,5,3,3,b,1,M1,1,1 – their 3(a) seen or implied by 0.7056 or
9709,2024,November,5,3,176,NULL,1,B1,1,0.540 < z ⩽ 0.541 or −0.541 ⩽ z < 0.540
9709,2024,November,5,3,176,NULL,1,M1,1,"Use of ±standardisation formula with k,"
9709,2024,November,5,3,176,NULL,1,A1,1,CAO (answer required to 1 dp).
9709,2024,November,5,3,150,NULL,1,B1,1,"Cf values 28, 60, 102, 130, 144, 150 seen,"
9709,2024,November,5,3,150,NULL,1,B1,1,Linearly scaled axes correctly labelled
9709,2024,November,5,3,150,NULL,1,M1,1,At least 4 points plotted at upper boundary
9709,2024,November,5,3,150,NULL,1,A1,1,"All points plotted correctly, curve drawn"
9709,2024,November,5,3,150,NULL,1,A0,1,if straight line segments used.
9709,2024,November,5,3,4,b,1,M1,1,Use of graph must be seen.
9709,2024,November,5,3,4,b,1,A1,1,FT Must be an increasing cf graph. Expect an
9709,2024,November,5,3,4,c,1,B1,1,"At least 6 correct midpoints seen, may be"
9709,2024,November,5,3,150,NULL,1,M1,1,Correct unsimplified mean formula with
9709,2024,November,5,3,15,NULL,1,A1,1,Accept answers wrt 38.9 WWW
9709,2024,November,5,3,150,NULL,1,M1,1,Correct unsimplified variance formula with
9709,2024,November,5,3,150,NULL,1,A1,1,AWRT 10.6 WWW.
9709,2024,November,5,3,5,a,1,M1,1,One term 8Cx .
9709,2024,November,5,3,8,NULL,1,A1,1,"Correct expression, accept unsimplified, no"
9709,2024,November,5,3,8,NULL,1,B1,1,AWRT.
9709,2024,November,5,3,3,NULL,1,M1,1,One term 8Cx ( ) (
9709,2024,November,5,3,8,NULL,1,A1,1,"Correct expression, accept unsimplified,"
9709,2024,November,5,3,1,NULL,1,M1,1,
9709,2024,November,5,3,4096,NULL,1,A1,1,0.82202148… to at least 3SF.
9709,2024,November,5,3,5,NULL,1,M1,1,Summing 6 or 7 terms – condone extra term
9709,2024,November,5,3,6,NULL,1,A1,1,
9709,2024,November,5,3,6,NULL,1,M1,1,Correct expression.
9709,2024,November,5,3,5,c,1,M1,1,
9709,2024,November,5,3,5,c,1,A1,1,5 correct probabilities multiplied.
9709,2024,November,5,3,5,c,1,A1,1,All probabilities correct and attempt to sum
9709,2024,November,5,3,4,NULL,1,B1,1,
9709,2024,November,5,3,4,NULL,1,M1,1,
9709,2024,November,5,3,121,NULL,1,A1,1,0.24793…
9709,2024,November,5,3,5,c,1,A1,1,
9709,2024,November,5,3,5,c,1,B1,1,
9709,2024,November,5,3,121,NULL,1,A1,1,
9709,2024,November,5,3,90720,NULL,1,B1,1,
9709,2024,November,5,3,6,b,1,M1,1,
9709,2024,November,5,3,85680,NULL,1,A1,1,FT ft their 6(a) – 5040.
9709,2024,November,5,3,25200,NULL,1,M1,1,
9709,2024,November,5,3,25200,NULL,1,M1,1,Adding no of ways for 3 correctly identified
9709,2024,November,5,3,85680,NULL,1,A1,1,
9709,2024,November,5,3,5,NULL,1,M1,1,Finding correct number of ways for one of
9709,2024,November,5,3,5,NULL,1,M1,1,Adding no of ways for 3 correctly identified
9709,2024,November,5,3,6,c,1,M1,1,"6! + d, d an integer ≥ 1, may be implied."
9709,2024,November,5,3,6,c,1,M1,1,
9709,2024,November,5,3,2,NULL,1,A1,1,
9709,2024,November,5,3,5,NULL,1,M1,1,
9709,2024,November,5,3,3,NULL,1,M1,1,
9709,2024,November,5,3,4,NULL,1,A1,1,
9709,2024,November,5,3,8,NULL,1,M1,1,a × 5 × 4 × 4 × 3 seen as a numerator of a
9709,2024,November,5,3,63,NULL,1,M1,1,9 × 8 × 7 × 6 seen as a denominator of a
9709,2024,November,5,3,63,NULL,1,A1,1,
9709,2024,June,1,1,27,NULL,1,B1,1,B1
9709,2024,June,1,1,3,NULL,1,M1,1,Must be
9709,2024,June,1,1,5,NULL,1,M1,1,Allow omission of -1 if ±3 seen.
9709,2024,June,1,1,5,NULL,1,A1,1,"B1 SC if M1M1 not awarded. Ignore ± i, i, –i, √–1."
9709,2024,June,1,1,2,a,1,B2,1,",1,0 2 out of 3 scores B1."
9709,2024,June,1,1,2,NULL,1,B2,1,",1,0 Accept shift."
9709,2024,June,1,1,2,b,1,B1,1,B1 No marks awarded if extra terms seen.
9709,2024,June,1,1,160,NULL,1,M1,1,Allow 6C3  33
9709,2024,June,1,1,3,NULL,1,A1,1,Allow 0.667 AWRT.
9709,2024,June,1,1,3,NULL,1,B1,1,FT May be in a list. 6C2 and 34 must be evaluated but may be
